cell,invariant,before,after,residual,scaled_residual
4318,mass_d,1.307437388357896596555e-12,1.307437388357896596555e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4318,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4322,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4322,mom_x,3.483926249114014911092e-06,3.483926249114014911092e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4322,mom_y,1.437157337562827063495e-09,1.437157337562827063495e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4322,mom_z,1.145248287489504755318e-11,1.145248287489504755318e-11,0.000000000000000000000e+00,0.00000000000000000e+00
4322,energy,1.213786287259747791178e-03,1.213786287259747791178e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4322,mass_d,8.898157581640463721406e-13,8.898157581640463721406e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4322,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4323,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4323,mom_x,3.024699781936463505454e-06,3.024699781936463505454e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4323,mom_y,1.774994069615286179841e-09,1.774994069615286179841e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4323,mom_z,-2.861763588478716746978e-09,-2.861763588478716746978e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4323,energy,9.148820113138164200964e-04,9.148820113138164200964e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4323,mass_d,1.310836211808665961992e-12,1.310836211808665961992e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4323,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4324,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4324,mom_x,3.011548063904668727151e-06,3.011548063904668727151e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4324,mom_y,9.556095728505337488351e-09,9.556095728505337488351e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4324,mom_z,5.976457004692497318182e-09,5.976457004692497318182e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4324,energy,9.069608291806014084557e-04,9.069608291806014084557e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4324,mass_d,1.339375201606677120145e-12,1.339375201606677120145e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4324,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4325,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4325,mom_x,3.454536161902504194773e-06,3.454536161902504194773e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4325,mom_y,3.302976079208655017039e-08,3.302976079208655017039e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4325,mom_z,1.602706930026273441929e-09,1.602706930026273441929e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4325,energy,1.193491362765956896944e-03,1.193491362765956896944e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4325,mass_d,9.089663143407621201752e-13,9.089663143407621201752e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4325,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4328,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4328,mom_x,3.284062258254331514550e-06,3.284062258254331514550e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4328,mom_y,-1.563951939055376408020e-09,-1.563951939055376408020e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4328,mom_z,2.292769086822151430327e-11,2.292769086822151430327e-11,0.000000000000000000000e+00,0.00000000000000000e+00
4328,energy,1.078518577200063234198e-03,1.078518577200063234198e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4328,mass_d,1.073984107959070237354e-12,1.073984107959070237354e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4328,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4331,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4331,mom_x,5.734987756698752408852e-06,5.734987756698752408852e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4331,mom_y,7.220398292981419529212e-09,7.220398292981419529212e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4331,mom_z,-5.783133218732302219575e-09,-5.783133218732302219575e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4331,energy,1.656906205767374367158e-03,1.656906205767374367158e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4331,mass_d,3.255886588666551070561e-12,3.255886588666551070561e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4331,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4333,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4333,mom_x,2.629720967336392285405e-06,2.629720967336392285405e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4333,mom_y,8.713989967727521532682e-09,8.713989967727521532682e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4333,mom_z,-2.507653217879733009694e-09,-2.507653217879733009694e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4333,energy,6.916141778944461448661e-04,6.916141778944461448661e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4333,mass_d,2.000000000000000363670e-12,2.000000000000000363670e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4333,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4334,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4334,mom_x,6.100977132392353456897e-06,6.100977132392353456897e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4334,mom_y,1.097826786709957121128e-07,1.097826786709957121128e-07,0.000000000000000000000e+00,0.00000000000000000e+00
4334,mom_z,-1.934908730754290924516e-09,-1.934908730754290924516e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4334,energy,1.865206747534965681101e-03,1.865206747534965681101e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4334,mass_d,2.577629729098150867162e-12,2.577629729098150867162e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4334,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4335,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4335,mom_x,6.135797815669343215832e-06,6.135797815669343215832e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4335,mom_y,1.010912689885309073472e-07,1.010912689885309073472e-07,0.000000000000000000000e+00,0.00000000000000000e+00
4335,mom_z,2.239098356329936092764e-09,2.239098356329936092764e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4335,energy,1.914176843875511641740e-03,1.914176843875511641740e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4335,mass_d,2.748796039048070429795e-12,2.748796039048070429795e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4335,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4345,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4345,mom_x,3.354620872770225632444e-06,3.354620872770225632444e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4345,mom_y,2.999754094045323071105e-08,2.999754094045323071105e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4345,mom_z,-1.022461892496190736784e-09,-1.022461892496190736784e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4345,energy,1.125440591416956110857e-03,1.125440591416956110857e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4345,mass_d,1.072732341101778193316e-12,1.072732341101778193316e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4345,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4350,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4350,mom_x,6.609352255339021450710e-06,6.609352255339021450710e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4350,mom_y,4.910322536228151242766e-08,4.910322536228151242766e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4350,mom_z,-2.535647816495185528999e-09,-2.535647816495185528999e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4350,energy,2.185078788936596193987e-03,2.185078788936596193987e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4350,mass_d,2.311849188761798214191e-12,2.311849188761798214191e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4350,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4360,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4360,mom_x,3.307643322691075253106e-06,3.307643322691075253106e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4360,mom_y,3.115797412190286266021e-08,3.115797412190286266021e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4360,mom_z,-1.455107263504052826854e-09,-1.455107263504052826854e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4360,energy,1.094147728683138526620e-03,1.094147728683138526620e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4360,mass_d,1.193406105761358638366e-12,1.193406105761358638366e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4360,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4365,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4365,mom_x,3.899800375236126214167e-06,3.899800375236126214167e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4365,mom_y,3.855862618050180249552e-08,3.855862618050180249552e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4365,mom_z,-9.864783446857979870312e-10,-9.864783446857979870312e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4365,energy,1.520996266359554141209e-03,1.520996266359554141209e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4365,mass_d,8.066307706239025595789e-13,8.066307706239025595789e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4365,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4367,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4367,mom_x,4.081160434888027896492e-06,4.081160434888027896492e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4367,mom_y,3.487780476163715686495e-08,3.487780476163715686495e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4367,mom_z,-2.820215182853308176942e-10,-2.820215182853308176942e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4367,energy,1.665717261076459648761e-03,1.665717261076459648761e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4367,mass_d,7.188814993316808982384e-13,7.188814993316808982384e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4367,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4374,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4374,mom_x,3.471458212583422063362e-06,3.471458212583422063362e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4374,mom_y,1.272010936092341632859e-08,1.272010936092341632859e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4374,mom_z,-2.850924235490441030932e-09,-2.850924235490441030932e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4374,energy,1.205120274579488549166e-03,1.205120274579488549166e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4374,mass_d,1.103739889425544226168e-12,1.103739889425544226168e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4374,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4375,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4375,mom_x,3.382367904473133167752e-06,3.382367904473133167752e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4375,mom_y,2.824031430203509858788e-08,2.824031430203509858788e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4375,mom_z,4.308417312196410310197e-09,4.308417312196410310197e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4375,energy,1.144122871902158783061e-03,1.144122871902158783061e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4375,mass_d,1.158403692555314818260e-12,1.158403692555314818260e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4375,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4376,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4376,mom_x,6.912153721405399937753e-06,6.912153721405399937753e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4376,mom_y,7.060968278544505545325e-08,7.060968278544505545325e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4376,mom_z,3.979654792950887778163e-10,3.979654792950887778163e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4376,energy,2.390313028671645165929e-03,2.390313028671645165929e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4376,mass_d,2.222061383543260217244e-12,2.222061383543260217244e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4376,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4387,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4387,mom_x,3.446753117207176901360e-06,3.446753117207176901360e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4387,mom_y,2.307415102828546471505e-08,2.307415102828546471505e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4387,mom_z,1.774222212597810987545e-09,1.774222212597810987545e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4387,energy,1.188070720092765202025e-03,1.188070720092765202025e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4387,mass_d,1.146831792906440057132e-12,1.146831792906440057132e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4387,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4390,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4390,mom_x,2.811788861468890815895e-06,2.811788861468890815895e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4390,mom_y,5.034337017486483836730e-08,5.034337017486483836730e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4390,mom_z,3.394568578694674537341e-10,3.394568578694674537341e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4390,energy,7.908919892372051185098e-04,7.908919892372051185098e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4390,mass_d,1.930514569948442164679e-12,1.930514569948442164679e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4390,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4392,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4392,mom_x,4.124109809873304035340e-06,4.124109809873304035340e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4392,mom_y,3.732936204946760344708e-08,3.732936204946760344708e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4392,mom_z,-2.304993559414607233956e-09,-2.304993559414607233956e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4392,energy,1.700968051815954923400e-03,1.700968051815954923400e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4392,mass_d,7.578125910602763931131e-13,7.578125910602763931131e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4392,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4395,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4395,mom_x,3.623658399511791388493e-06,3.623658399511791388493e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4395,mom_y,3.834180365090878157951e-08,3.834180365090878157951e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4395,mom_z,-7.792758003404080105665e-10,-7.792758003404080105665e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4395,energy,1.313244789650880144094e-03,1.313244789650880144094e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4395,mass_d,1.018199275476890856797e-12,1.018199275476890856797e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4395,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4396,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4396,mom_x,2.853325316806042266654e-06,2.853325316806042266654e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4396,mom_y,2.452255891731335407187e-08,2.452255891731335407187e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4396,mom_z,1.222916109078919988477e-11,1.222916109078919988477e-11,0.000000000000000000000e+00,0.00000000000000000e+00
4396,energy,8.142141112803103321707e-04,8.142141112803103321707e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4396,mass_d,2.000000000000000363670e-12,2.000000000000000363670e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4396,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4400,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4400,mom_x,1.383295535332175572258e-06,1.383295535332175572258e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4400,mom_y,-2.946947447554354964444e-07,-2.946947447554354964444e-07,0.000000000000000000000e+00,0.00000000000000000e+00
4400,mom_z,8.863784433888689144830e-12,8.863784433888689144830e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4400,energy,2.000556354292888389546e-04,2.000556354292888389546e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4400,mass_d,6.364897190637456948778e-13,6.364897190637456948778e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4400,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4401,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4401,mom_x,1.443924372799741991785e-06,1.443924372799741991785e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4401,mom_y,-6.893764594364192627726e-08,-6.893764594364192627726e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4401,mom_z,-3.396755000805950838226e-09,-3.396755000805950838226e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4401,energy,2.089713338222098535854e-04,2.089713338222098535854e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4401,mass_d,6.259314480399901552020e-13,6.259314480399901552020e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4401,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4404,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4404,mom_x,1.278782195330235317487e-06,1.278782195330235317487e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4404,mom_y,-2.577035949392790693005e-07,-2.577035949392790693005e-07,0.000000000000000000000e+00,0.00000000000000000e+00
4404,mom_z,1.172603092176839618972e-08,1.172603092176839618972e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4404,energy,1.701852310847989718443e-04,1.701852310847989718443e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4404,mass_d,1.231948884750992037837e-12,1.231948884750992037837e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4404,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4405,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4405,mom_x,1.635680539625377437528e-06,1.635680539625377437528e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4405,mom_y,-5.226782344972903487092e-08,-5.226782344972903487092e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4405,mom_z,-2.824185646022708616804e-09,-2.824185646022708616804e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4405,energy,2.678193785497229046505e-04,2.678193785497229046505e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4405,mass_d,7.014244977511037463187e-13,7.014244977511037463187e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4405,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4406,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4406,mom_x,1.227630599464185957474e-06,1.227630599464185957474e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4406,mom_y,-2.281996003329016533967e-07,-2.281996003329016533967e-07,0.000000000000000000000e+00,0.00000000000000000e+00
4406,mom_z,-1.081255340096648992712e-08,-1.081255340096648992712e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4406,energy,1.559268857643941752229e-04,1.559268857643941752229e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4406,mass_d,1.658659065581599562352e-12,1.658659065581599562352e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4406,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4419,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4419,mom_x,2.088338431804163071773e-06,2.088338431804163071773e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4419,mom_y,-1.059456786188200973370e-08,-1.059456786188200973370e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4419,mom_z,-2.023675461858973681994e-09,-2.023675461858973681994e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4419,energy,4.361273770372518635875e-04,4.361273770372518635875e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4419,mass_d,8.086119815469260909974e-13,8.086119815469260909974e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4419,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4421,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4421,mom_x,1.720085993099647036025e-06,1.720085993099647036025e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4421,mom_y,7.014106515628171145047e-08,7.014106515628171145047e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4421,mom_z,-5.058585397659778851870e-09,-5.058585397659778851870e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4421,energy,2.963642962819603614635e-04,2.963642962819603614635e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4421,mass_d,1.328686820740783261670e-12,1.328686820740783261670e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4421,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4425,mass,2.000000000000000041845e-08,2.000000000000000041845e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4425,mom_x,8.487654615117300798354e-06,8.487654615117300798354e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4425,mom_y,-7.376312535436324827115e-08,-7.376312535436324827115e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4425,mom_z,8.076155706511693819080e-09,8.076155706511693819080e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4425,energy,1.801980890342199824114e-03,1.801980890342199824114e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4425,mass_d,3.841432564961758150715e-12,3.841432564961758150715e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4425,mass_T,7.200000000000000182406e-05,7.200000000000000182406e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4426,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4426,mom_x,4.595821675918152443921e-06,4.595821675918152443921e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4426,mom_y,-3.024654749558059813022e-08,-3.024654749558059813022e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4426,mom_z,6.388335649073891218022e-09,6.388335649073891218022e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4426,energy,1.059112839305829337905e-03,1.059112839305829337905e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4426,mass_d,1.600889742005207810670e-12,1.600889742005207810670e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4426,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4428,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4428,mom_x,2.219673908583986771028e-06,2.219673908583986771028e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4428,mom_y,-1.489407809602332190064e-08,-1.489407809602332190064e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4428,mom_z,2.298757258130291092191e-11,2.298757258130291092191e-11,0.000000000000000000000e+00,0.00000000000000000e+00
4428,energy,4.927240434131270911330e-04,4.927240434131270911330e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4428,mass_d,9.317303963468615731223e-13,9.317303963468615731223e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4428,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4431,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4431,mom_x,4.469449922342454121116e-06,4.469449922342454121116e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4431,mom_y,-7.079676792497752499271e-08,-7.079676792497752499271e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4431,mom_z,2.418552798685340915331e-09,2.418552798685340915331e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4431,energy,1.012934285061268266728e-03,1.012934285061268266728e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4431,mass_d,2.106681150501442626128e-12,2.106681150501442626128e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4431,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4433,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4433,mom_x,2.492997316999789940385e-06,2.492997316999789940385e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4433,mom_y,-3.977751730087587894382e-08,-3.977751730087587894382e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4433,mom_z,-1.149440730815528205288e-10,-1.149440730815528205288e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4433,energy,6.216933656431109346888e-04,6.216933656431109346888e-04,0.000000000000000000000e+00,0.00000000000000000e+00
