factor,pair,order_in_pair,state,run_id,restart_sha256,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms,particle_count,occupancy_mean,occupancy_cv,occupancy_p99,occupancy_max,heavy_threshold,heavy_cell_count,heavy_particle_count,heavy_particle_fraction,heavy_task_count_estimate
64,1,1,S1,k64_pair01_o1_S1,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,102.62067400000001,0.3696639985,0.0993279964,0.032288,0.0194559991,12.9515519,7.40761614,12.396544,4.28902411,0.458752006,13.94329595,14.75788785,36.10521695,0.024592000099999997,4491929.0,591.0432894736841,10.359768448230763,4500.0,467016.5,0.0,0.0,0.0,0.0,0.0
64,1,2,S2,k64_pair01_o2_S2,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,85.1297264,0.33177600799999996,0.0993279964,0.0317439996,0.08862400055,12.764160149999999,0.980992019,12.3903999,4.279807805,0.468991995,2.0116480599999997,15.01747225,36.694015500000006,0.0245760009,4491929.0,591.0432894736841,10.359768475833203,4500.0,467016.5,9856.0,8.0,775248.5,0.17256918470454313,85.0
64,2,1,S2,k64_pair02_o1_S2,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,85.08825685,0.37580800049999996,0.0993279964,0.0327039994,0.09830399975,12.94489575,0.9835999904999999,12.39398385,4.287487985,0.467967987,2.003968,15.087103800000001,36.3632641,0.0255999994,4491929.0,591.0432894736841,10.359768466677119,4500.0,467016.5,9856.0,8.0,775248.5,0.17256918470454313,85.0
64,2,2,S1,k64_pair02_o2_S1,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,102.7302395,0.3338239935,0.0993279964,0.0317439996,0.0189439999,12.8414717,7.264767885,12.375040049999999,4.280832054999999,0.458752006,14.003712199999999,14.9575677,36.394495,0.024640000449999998,4491929.0,591.0432894736841,10.359768430295613,4500.0,467016.5,0.0,0.0,0.0,0.0,0.0
64,3,1,S1,k64_pair03_o1_S1,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,104.86015699999999,0.3307520005,0.09881599995,0.0327679999,0.0194559991,12.91878415,7.411200044999999,12.391424149999999,4.277248145,0.461824,14.4737282,14.85875175,37.97299195,0.024640000449999998,4491929.0,591.0432894736841,10.359768466677119,4500.0,467016.5,0.0,0.0,0.0,0.0,0.0
64,3,2,S2,k64_pair03_o2_S2,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,84.98739244999999,0.344063997,0.0983200036,0.0327679999,0.0921600014,13.0882082,0.9855999950000001,12.394496,4.281343939999999,0.468991995,2.019328,14.9836798,36.26547239999999,0.0255999994,4491929.0,591.0432894736841,10.359768430277201,4500.0,467016.5,9856.0,8.0,775248.5,0.17256918470454313,85.0
64,4,1,S2,k64_pair04_o1_S2,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,84.55526735,0.32204800850000004,0.09881599995,0.0327679999,0.09011200075,12.975104349999999,0.980992019,12.394496,4.287487985,0.468991995,2.040832045,14.83929585,36.12620735,0.0255999994,4491929.0,591.0432894736841,10.359768448212353,4500.0,467016.5,9856.0,8.0,775248.5,0.17256918470454313,85.0
64,4,2,S1,k64_pair04_o2_S1,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,103.6487695,0.3845119925,0.118272003,0.03225599975,0.0194559991,12.972544200000002,7.29907203,12.3699198,4.281344175,0.45926401,14.4286718,15.147007949999999,36.40219114999999,0.0255999994,4491929.0,591.0432894736841,10.359768475635718,4500.0,467016.5,0.0,0.0,0.0,0.0,0.0
64,5,1,S1,k64_pair05_o1_S1,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,103.5601925,0.32358399,0.098336,0.03225599975,0.0194559991,12.75238465,7.3461759099999995,12.3883519,4.2792961599999995,0.45824000200000004,14.325248250000001,15.06201605,36.6397438,0.02510399935,4491929.0,591.0432894736841,10.359768475851613,4500.0,467016.5,0.0,0.0,0.0,0.0,0.0
64,5,2,S2,k64_pair05_o2_S2,6958624016041c5aa3998d5804b10b841860e8bb003b4ab890a0773d864c1088,84.91264344999999,0.3896320015,0.09835200015000001,0.0317439996,0.10700799899999999,12.8679681,0.983039975,12.3939843,4.297727825,0.467967987,2.040320035,15.044096,36.26854325,0.0255999994,4491929.0,591.0432894736841,10.359768466677119,4500.0,467016.5,9856.0,8.0,775248.5,0.17256918470454313,85.0
