factor,pair,stage,s1_median_ms,s2_median_ms,s1_over_s2_speedup
8,3,track_ms,3.8917120700000001,3.9280639900000001,0.99074558864302009
8,3,bin_post_ms,0.38195198800000002,0.39219200599999998,0.9738902939291425
8,3,moments_ms,2.6583040950000001,1.84627199,1.4398225772790931
8,3,pressure_post_ms,2.8149759750000003,2.828799965,0.99511312564654963
8,3,compaction_ms,7.3748478899999999,7.3118720049999997,1.0086128265042025
8,3,boundary_ms,0.025088000149999998,0.025088000149999998,1
8,4,total_ms,32.401920349999997,31.373824149999997,1.032769234476633
8,4,gas_flux_ms,0.35225600000000001,0.35020799899999999,1.0058479560885187
8,4,eulerian_coupling_ms,0.099839996699999989,0.100351997,0.99489795604167186
8,4,injection_ms,0.031743999600000003,0.032767999899999997,0.9687499907493593
8,4,bin_pre_ms,0.019455999099999999,0.088064000000000003,0.2209302223382994
8,4,pressure_pre_ms,2.59481597,2.5779200800000002,1.0065540782784856
8,4,collision_pool_ms,1.3731839699999999,0.88063999999999998,1.5593022915152617
8,4,relax_ms,10.670591850000001,10.753023649999999,0.99233408177243254
8,4,track_ms,3.8963199849999999,3.8896640549999999,1.0017111837695711
8,4,bin_post_ms,0.38297599599999999,0.39219200599999998,0.97650128034481154
8,4,moments_ms,2.6501439800000002,1.8426879650000001,1.4381946538626251
8,4,pressure_post_ms,2.8441599599999998,2.82726407,1.0059760565626965
8,4,compaction_ms,7.3108479949999996,7.2407040600000006,1.0096874467480996
8,4,boundary_ms,0.0247200001,0.0255999994,0.96562502653808657
8,5,total_ms,32.410112400000003,31.373311999999999,1.0330472090418763
8,5,gas_flux_ms,0.32153600500000001,0.3645439895,0.88202251103086704
8,5,eulerian_coupling_ms,0.100351997,0.099327996399999993,1.0103092847647535
8,5,injection_ms,0.031743999600000003,0.03225599975,0.98412697935366278
8,5,bin_pre_ms,0.019455999099999999,0.088064000050000008,0.2209302222128621
8,5,pressure_pre_ms,2.587648035,2.612735985,0.99039782429452006
8,5,collision_pool_ms,1.3726719599999999,0.87961599199999996,1.5605354751212845
8,5,relax_ms,10.660863899999999,10.719232099999999,0.9945548151718816
8,5,track_ms,3.8824959999999997,3.9029759149999999,0.99475274368942646
8,5,bin_post_ms,0.38400000299999998,0.39116799800000002,0.98167540535869691
