factor,pair,order_in_pair,state,run_id,metric,value,unit
1,1,1,S1,k1_pair01_o1_S1,total_ms,24.654848099999999,ms
1,1,1,S1,k1_pair01_o1_S1,gas_flux_ms,0.3717119995,ms
1,1,1,S1,k1_pair01_o1_S1,eulerian_coupling_ms,0.10649599849999999,ms
1,1,1,S1,k1_pair01_o1_S1,injection_ms,0.032767999899999997,ms
1,1,1,S1,k1_pair01_o1_S1,bin_pre_ms,0.036480000250000005,ms
1,1,1,S1,k1_pair01_o1_S1,pressure_pre_ms,1.4815520049999999,ms
1,1,1,S1,k1_pair01_o1_S1,collision_pool_ms,0.727039993,ms
1,1,1,S1,k1_pair01_o1_S1,relax_ms,10.52876805,ms
1,1,1,S1,k1_pair01_o1_S1,track_ms,3.8896640549999999,ms
1,1,1,S1,k1_pair01_o1_S1,bin_post_ms,0.373760015,ms
1,1,1,S1,k1_pair01_o1_S1,moments_ms,1.5831039549999999,ms
1,1,1,S1,k1_pair01_o1_S1,pressure_post_ms,1.522176025,ms
1,1,1,S1,k1_pair01_o1_S1,compaction_ms,3.9449599950000001,ms
1,1,1,S1,k1_pair01_o1_S1,boundary_ms,0.0255999994,ms
1,1,2,S2,k1_pair01_o2_S2,total_ms,25.226752250000001,ms
1,1,2,S2,k1_pair01_o2_S2,gas_flux_ms,0.37273600699999998,ms
1,1,2,S2,k1_pair01_o2_S2,eulerian_coupling_ms,0.10188799700000001,ms
1,1,2,S2,k1_pair01_o2_S2,injection_ms,0.032767999899999997,ms
1,1,2,S2,k1_pair01_o2_S2,bin_pre_ms,0.093712002049999993,ms
1,1,2,S2,k1_pair01_o2_S2,pressure_pre_ms,1.47814405,ms
1,1,2,S2,k1_pair01_o2_S2,collision_pool_ms,0.87296000100000004,ms
1,1,2,S2,k1_pair01_o2_S2,relax_ms,10.6419201,ms
1,1,2,S2,k1_pair01_o2_S2,track_ms,3.8481919749999998,ms
1,1,2,S2,k1_pair01_o2_S2,bin_post_ms,0.38195198800000002,ms
1,1,2,S2,k1_pair01_o2_S2,moments_ms,1.8206720349999999,ms
1,1,2,S2,k1_pair01_o2_S2,pressure_post_ms,1.525759995,ms
1,1,2,S2,k1_pair01_o2_S2,compaction_ms,3.9562240850000001,ms
1,1,2,S2,k1_pair01_o2_S2,boundary_ms,0.02465599965,ms
1,2,1,S2,k1_pair02_o1_S2,total_ms,25.339904799999999,ms
1,2,1,S2,k1_pair02_o1_S2,gas_flux_ms,0.3624960035,ms
1,2,1,S2,k1_pair02_o1_S2,eulerian_coupling_ms,0.1029119975,ms
1,2,1,S2,k1_pair02_o1_S2,injection_ms,0.032767999899999997,ms
1,2,1,S2,k1_pair02_o1_S2,bin_pre_ms,0.088064000050000008,ms
1,2,1,S2,k1_pair02_o1_S2,pressure_pre_ms,1.4774400550000002,ms
1,2,1,S2,k1_pair02_o1_S2,collision_pool_ms,0.87296000100000004,ms
1,2,1,S2,k1_pair02_o1_S2,relax_ms,10.711040050000001,ms
1,2,1,S2,k1_pair02_o1_S2,track_ms,3.9157760100000001,ms
1,2,1,S2,k1_pair02_o1_S2,bin_post_ms,0.38348799950000001,ms
1,2,1,S2,k1_pair02_o1_S2,moments_ms,1.8380799849999998,ms
1,2,1,S2,k1_pair02_o1_S2,pressure_post_ms,1.5262719950000001,ms
1,2,1,S2,k1_pair02_o1_S2,compaction_ms,3.9454720000000001,ms
1,2,1,S2,k1_pair02_o1_S2,boundary_ms,0.0255999994,ms
1,2,2,S1,k1_pair02_o2_S1,total_ms,25.057791700000003,ms
1,2,2,S1,k1_pair02_o2_S1,gas_flux_ms,0.32615999900000003,ms
1,2,2,S1,k1_pair02_o2_S1,eulerian_coupling_ms,0.1035199985,ms
1,2,2,S1,k1_pair02_o2_S1,injection_ms,0.032767999899999997,ms
1,2,2,S1,k1_pair02_o2_S1,bin_pre_ms,0.019983999449999998,ms
1,2,2,S1,k1_pair02_o2_S1,pressure_pre_ms,1.4827519650000001,ms
1,2,2,S1,k1_pair02_o2_S1,collision_pool_ms,0.73932799699999996,ms
1,2,2,S1,k1_pair02_o2_S1,relax_ms,10.822144,ms
1,2,2,S1,k1_pair02_o2_S1,track_ms,3.9418880949999999,ms
1,2,2,S1,k1_pair02_o2_S1,bin_post_ms,0.37785598599999998,ms
1,2,2,S1,k1_pair02_o2_S1,moments_ms,1.6235519649999999,ms
1,2,2,S1,k1_pair02_o2_S1,pressure_post_ms,1.53958398,ms
1,2,2,S1,k1_pair02_o2_S1,compaction_ms,3.9608319999999999,ms
1,2,2,S1,k1_pair02_o2_S1,boundary_ms,0.0255999994,ms
1,3,1,S1,k1_pair03_o1_S1,total_ms,24.987648,ms
1,3,1,S1,k1_pair03_o1_S1,gas_flux_ms,0.32153600449999997,ms
1,3,1,S1,k1_pair03_o1_S1,eulerian_coupling_ms,0.104959998,ms
1,3,1,S1,k1_pair03_o1_S1,injection_ms,0.032816000249999998,ms
1,3,1,S1,k1_pair03_o1_S1,bin_pre_ms,0.020479999499999998,ms
1,3,1,S1,k1_pair03_o1_S1,pressure_pre_ms,1.484287975,ms
1,3,1,S1,k1_pair03_o1_S1,collision_pool_ms,0.73932799699999996,ms
1,3,1,S1,k1_pair03_o1_S1,relax_ms,10.75711965,ms
1,3,1,S1,k1_pair03_o1_S1,track_ms,3.991551995,ms
1,3,1,S1,k1_pair03_o1_S1,bin_post_ms,0.37785598599999998,ms
1,3,1,S1,k1_pair03_o1_S1,moments_ms,1.6255999800000001,ms
1,3,1,S1,k1_pair03_o1_S1,pressure_post_ms,1.53139198,ms
1,3,1,S1,k1_pair03_o1_S1,compaction_ms,3.9449759699999998,ms
1,3,1,S1,k1_pair03_o1_S1,boundary_ms,0.0255999994,ms
1,3,2,S2,k1_pair03_o2_S2,total_ms,25.539071999999997,ms
1,3,2,S2,k1_pair03_o2_S2,gas_flux_ms,0.31129600099999999,ms
1,3,2,S2,k1_pair03_o2_S2,eulerian_coupling_ms,0.103935998,ms
1,3,2,S2,k1_pair03_o2_S2,injection_ms,0.033280000099999998,ms
1,3,2,S2,k1_pair03_o2_S2,bin_pre_ms,0.086688000749999994,ms
1,3,2,S2,k1_pair03_o2_S2,pressure_pre_ms,1.4812159550000001,ms
1,3,2,S2,k1_pair03_o2_S2,collision_pool_ms,0.88319999000000005,ms
1,3,2,S2,k1_pair03_o2_S2,relax_ms,10.8108802,ms
1,3,2,S2,k1_pair03_o2_S2,track_ms,3.9516160449999997,ms
1,3,2,S2,k1_pair03_o2_S2,bin_post_ms,0.385024011,ms
1,3,2,S2,k1_pair03_o2_S2,moments_ms,1.8693119899999999,ms
1,3,2,S2,k1_pair03_o2_S2,pressure_post_ms,1.533952,ms
1,3,2,S2,k1_pair03_o2_S2,compaction_ms,3.9603199949999999,ms
1,3,2,S2,k1_pair03_o2_S2,boundary_ms,0.024576000899999999,ms
1,4,1,S2,k1_pair04_o1_S2,total_ms,25.515008000000002,ms
1,4,1,S2,k1_pair04_o1_S2,gas_flux_ms,0.36812800150000002,ms
1,4,1,S2,k1_pair04_o1_S2,eulerian_coupling_ms,0.103423998,ms
1,4,1,S2,k1_pair04_o1_S2,injection_ms,0.032767999899999997,ms
1,4,1,S2,k1_pair04_o1_S2,bin_pre_ms,0.13619199399999998,ms
1,4,1,S2,k1_pair04_o1_S2,pressure_pre_ms,1.4959680450000001,ms
1,4,1,S2,k1_pair04_o1_S2,collision_pool_ms,0.88371199349999996,ms
1,4,1,S2,k1_pair04_o1_S2,relax_ms,10.7299843,ms
1,4,1,S2,k1_pair04_o1_S2,track_ms,3.9193600399999999,ms
1,4,1,S2,k1_pair04_o1_S2,bin_post_ms,0.385024011,ms
1,4,1,S2,k1_pair04_o1_S2,moments_ms,1.84985602,ms
1,4,1,S2,k1_pair04_o1_S2,pressure_post_ms,1.5329279900000001,ms
1,4,1,S2,k1_pair04_o1_S2,compaction_ms,3.9562240849999997,ms
1,4,1,S2,k1_pair04_o1_S2,boundary_ms,0.0255999994,ms
1,4,2,S1,k1_pair04_o2_S1,total_ms,25.2467203,ms
1,4,2,S1,k1_pair04_o2_S1,gas_flux_ms,0.36044800300000002,ms
1,4,2,S1,k1_pair04_o2_S1,eulerian_coupling_ms,0.1059839985,ms
1,4,2,S1,k1_pair04_o2_S1,injection_ms,0.033280000099999998,ms
1,4,2,S1,k1_pair04_o2_S1,bin_pre_ms,0.03020799905,ms
1,4,2,S1,k1_pair04_o2_S1,pressure_pre_ms,1.4959360350000002,ms
1,4,2,S1,k1_pair04_o2_S1,collision_pool_ms,0.74137598299999996,ms
1,4,2,S1,k1_pair04_o2_S1,relax_ms,10.833408349999999,ms
1,4,2,S1,k1_pair04_o2_S1,track_ms,3.98438406,ms
1,4,2,S1,k1_pair04_o2_S1,bin_post_ms,0.377856001,ms
1,4,2,S1,k1_pair04_o2_S1,moments_ms,1.6261119850000001,ms
1,4,2,S1,k1_pair04_o2_S1,pressure_post_ms,1.53804797,ms
1,4,2,S1,k1_pair04_o2_S1,compaction_ms,3.9485440249999999,ms
1,4,2,S1,k1_pair04_o2_S1,boundary_ms,0.0255999994,ms
1,5,1,S1,k1_pair05_o1_S1,total_ms,25.155071299999999,ms
1,5,1,S1,k1_pair05_o1_S1,gas_flux_ms,0.38092800999999998,ms
1,5,1,S1,k1_pair05_o1_S1,eulerian_coupling_ms,0.105471998,ms
1,5,1,S1,k1_pair05_o1_S1,injection_ms,0.032767999899999997,ms
1,5,1,S1,k1_pair05_o1_S1,bin_pre_ms,0.020479999499999998,ms
1,5,1,S1,k1_pair05_o1_S1,pressure_pre_ms,1.490448,ms
1,5,1,S1,k1_pair05_o1_S1,collision_pool_ms,0.74035197500000005,ms
1,5,1,S1,k1_pair05_o1_S1,relax_ms,10.866688249999999,ms
1,5,1,S1,k1_pair05_o1_S1,track_ms,3.9470080149999998,ms
1,5,1,S1,k1_pair05_o1_S1,bin_post_ms,0.37734399699999999,ms
1,5,1,S1,k1_pair05_o1_S1,moments_ms,1.613312005,ms
1,5,1,S1,k1_pair05_o1_S1,pressure_post_ms,1.5360000149999999,ms
1,5,1,S1,k1_pair05_o1_S1,compaction_ms,3.969023945,ms
1,5,1,S1,k1_pair05_o1_S1,boundary_ms,0.0255999994,ms
1,5,2,S2,k1_pair05_o2_S2,total_ms,25.811967850000002,ms
1,5,2,S2,k1_pair05_o2_S2,gas_flux_ms,0.33945600650000002,ms
1,5,2,S2,k1_pair05_o2_S2,eulerian_coupling_ms,0.104959998,ms
1,5,2,S2,k1_pair05_o2_S2,injection_ms,0.033280000099999998,ms
1,5,2,S2,k1_pair05_o2_S2,bin_pre_ms,0.093696001899999992,ms
1,5,2,S2,k1_pair05_o2_S2,pressure_pre_ms,1.4883360250000002,ms
1,5,2,S2,k1_pair05_o2_S2,collision_pool_ms,0.88831999900000003,ms
1,5,2,S2,k1_pair05_o2_S2,relax_ms,10.931711700000001,ms
1,5,2,S2,k1_pair05_o2_S2,track_ms,3.9808000300000002,ms
1,5,2,S2,k1_pair05_o2_S2,bin_post_ms,0.38655999299999999,ms
1,5,2,S2,k1_pair05_o2_S2,moments_ms,1.8882560150000001,ms
1,5,2,S2,k1_pair05_o2_S2,pressure_post_ms,1.5349760100000001,ms
1,5,2,S2,k1_pair05_o2_S2,compaction_ms,3.955200075,ms
1,5,2,S2,k1_pair05_o2_S2,boundary_ms,0.0255999994,ms
2,1,1,S1,k2_pair01_o1_S1,total_ms,25.434623700000003,ms
2,1,1,S1,k2_pair01_o1_S1,gas_flux_ms,0.38297599599999999,ms
2,1,1,S1,k2_pair01_o1_S1,eulerian_coupling_ms,0.103423998,ms
2,1,1,S1,k2_pair01_o1_S1,injection_ms,0.032767999899999997,ms
2,1,1,S1,k2_pair01_o1_S1,bin_pre_ms,0.019455999099999999,ms
2,1,1,S1,k2_pair01_o1_S1,pressure_pre_ms,1.50425601,ms
2,1,1,S1,k2_pair01_o1_S1,collision_pool_ms,0.75161600100000003,ms
2,1,1,S1,k2_pair01_o1_S1,relax_ms,10.797568349999999,ms
2,1,1,S1,k2_pair01_o1_S1,track_ms,3.9869440799999998,ms
2,1,1,S1,k2_pair01_o1_S1,bin_post_ms,0.378879994,ms
2,1,1,S1,k2_pair01_o1_S1,moments_ms,1.62252796,ms
2,1,1,S1,k2_pair01_o1_S1,pressure_post_ms,1.5493119950000001,ms
2,1,1,S1,k2_pair01_o1_S1,compaction_ms,4.2378239600000001,ms
2,1,1,S1,k2_pair01_o1_S1,boundary_ms,0.0255999994,ms
2,1,2,S2,k2_pair01_o2_S2,total_ms,25.994239800000003,ms
2,1,2,S2,k2_pair01_o2_S2,gas_flux_ms,0.38092800999999998,ms
2,1,2,S2,k2_pair01_o2_S2,eulerian_coupling_ms,0.104959998,ms
2,1,2,S2,k2_pair01_o2_S2,injection_ms,0.032767999899999997,ms
2,1,2,S2,k2_pair01_o2_S2,bin_pre_ms,0.094208002050000003,ms
2,1,2,S2,k2_pair01_o2_S2,pressure_pre_ms,1.5020319849999999,ms
2,1,2,S2,k2_pair01_o2_S2,collision_pool_ms,0.88934397700000001,ms
2,1,2,S2,k2_pair01_o2_S2,relax_ms,10.826240049999999,ms
2,1,2,S2,k2_pair01_o2_S2,track_ms,3.96748805,ms
2,1,2,S2,k2_pair01_o2_S2,bin_post_ms,0.38758400100000001,ms
2,1,2,S2,k2_pair01_o2_S2,moments_ms,1.8903039700000002,ms
2,1,2,S2,k2_pair01_o2_S2,pressure_post_ms,1.5503360050000001,ms
2,1,2,S2,k2_pair01_o2_S2,compaction_ms,4.2337279300000006,ms
2,1,2,S2,k2_pair01_o2_S2,boundary_ms,0.0255999994,ms
2,2,1,S2,k2_pair02_o1_S2,total_ms,26.033663749999999,ms
2,2,1,S2,k2_pair02_o1_S2,gas_flux_ms,0.38758400100000001,ms
2,2,1,S2,k2_pair02_o1_S2,eulerian_coupling_ms,0.105471998,ms
2,2,1,S2,k2_pair02_o1_S2,injection_ms,0.0337920003,ms
2,2,1,S2,k2_pair02_o1_S2,bin_pre_ms,0.10193599754999999,ms
2,2,1,S2,k2_pair02_o1_S2,pressure_pre_ms,1.5027199950000001,ms
2,2,1,S2,k2_pair02_o1_S2,collision_pool_ms,0.89548802400000005,ms
2,2,1,S2,k2_pair02_o1_S2,relax_ms,10.924543849999999,ms
2,2,1,S2,k2_pair02_o1_S2,track_ms,3.9782400149999999,ms
2,2,1,S2,k2_pair02_o1_S2,bin_post_ms,0.387071997,ms
2,2,1,S2,k2_pair02_o1_S2,moments_ms,1.8805760149999999,ms
2,2,1,S2,k2_pair02_o1_S2,pressure_post_ms,1.5498240000000001,ms
2,2,1,S2,k2_pair02_o1_S2,compaction_ms,4.2419199949999999,ms
2,2,1,S2,k2_pair02_o1_S2,boundary_ms,0.0255999994,ms
2,2,2,S1,k2_pair02_o2_S1,total_ms,25.664000549999997,ms
2,2,2,S1,k2_pair02_o2_S1,gas_flux_ms,0.33279998600000005,ms
2,2,2,S1,k2_pair02_o2_S1,eulerian_coupling_ms,0.103423998,ms
2,2,2,S1,k2_pair02_o2_S1,injection_ms,0.032767999899999997,ms
2,2,2,S1,k2_pair02_o2_S1,bin_pre_ms,0.019967999299999997,ms
2,2,2,S1,k2_pair02_o2_S1,pressure_pre_ms,1.50681603,ms
2,2,2,S1,k2_pair02_o2_S1,collision_pool_ms,0.75059199350000005,ms
2,2,2,S1,k2_pair02_o2_S1,relax_ms,10.88614415,ms
2,2,2,S1,k2_pair02_o2_S1,track_ms,3.9966719199999998,ms
2,2,2,S1,k2_pair02_o2_S1,bin_post_ms,0.37990400200000002,ms
2,2,2,S1,k2_pair02_o2_S1,moments_ms,1.6281599999999998,ms
2,2,2,S1,k2_pair02_o2_S1,pressure_post_ms,1.55392003,ms
2,2,2,S1,k2_pair02_o2_S1,compaction_ms,4.2475519149999998,ms
2,2,2,S1,k2_pair02_o2_S1,boundary_ms,0.0255999994,ms
2,3,1,S1,k2_pair03_o1_S1,total_ms,25.586175949999998,ms
2,3,1,S1,k2_pair03_o1_S1,gas_flux_ms,0.3261440095,ms
2,3,1,S1,k2_pair03_o1_S1,eulerian_coupling_ms,0.105471998,ms
2,3,1,S1,k2_pair03_o1_S1,injection_ms,0.033280000099999998,ms
2,3,1,S1,k2_pair03_o1_S1,bin_pre_ms,0.019455999099999999,ms
2,3,1,S1,k2_pair03_o1_S1,pressure_pre_ms,1.5057920249999999,ms
2,3,1,S1,k2_pair03_o1_S1,collision_pool_ms,0.75315198299999997,ms
2,3,1,S1,k2_pair03_o1_S1,relax_ms,10.966015800000001,ms
2,3,1,S1,k2_pair03_o1_S1,track_ms,4.0115199100000005,ms
2,3,1,S1,k2_pair03_o1_S1,bin_post_ms,0.37990400200000002,ms
2,3,1,S1,k2_pair03_o1_S1,moments_ms,1.6261119850000001,ms
2,3,1,S1,k2_pair03_o1_S1,pressure_post_ms,1.5524480350000001,ms
2,3,1,S1,k2_pair03_o1_S1,compaction_ms,4.2280960099999998,ms
2,3,1,S1,k2_pair03_o1_S1,boundary_ms,0.0255999994,ms
2,3,2,S2,k2_pair03_o2_S2,total_ms,25.967103950000002,ms
2,3,2,S2,k2_pair03_o2_S2,gas_flux_ms,0.3353600055,ms
2,3,2,S2,k2_pair03_o2_S2,eulerian_coupling_ms,0.1029119975,ms
2,3,2,S2,k2_pair03_o2_S2,injection_ms,0.0337920003,ms
2,3,2,S2,k2_pair03_o2_S2,bin_pre_ms,0.096272002899999987,ms
2,3,2,S2,k2_pair03_o2_S2,pressure_pre_ms,1.5052800149999999,ms
2,3,2,S2,k2_pair03_o2_S2,collision_pool_ms,0.88831999899999992,ms
2,3,2,S2,k2_pair03_o2_S2,relax_ms,10.889215950000001,ms
2,3,2,S2,k2_pair03_o2_S2,track_ms,3.9818240400000002,ms
2,3,2,S2,k2_pair03_o2_S2,bin_post_ms,0.38809600500000002,ms
2,3,2,S2,k2_pair03_o2_S2,moments_ms,1.8831359750000001,ms
2,3,2,S2,k2_pair03_o2_S2,pressure_post_ms,1.557504,ms
2,3,2,S2,k2_pair03_o2_S2,compaction_ms,4.2178559299999998,ms
2,3,2,S2,k2_pair03_o2_S2,boundary_ms,0.0255999994,ms
2,4,1,S2,k2_pair04_o1_S2,total_ms,26.138624200000002,ms
2,4,1,S2,k2_pair04_o1_S2,gas_flux_ms,0.33945599199999998,ms
2,4,1,S2,k2_pair04_o1_S2,eulerian_coupling_ms,0.103423998,ms
2,4,1,S2,k2_pair04_o1_S2,injection_ms,0.0337920003,ms
2,4,1,S2,k2_pair04_o1_S2,bin_pre_ms,0.086015999349999997,ms
2,4,1,S2,k2_pair04_o1_S2,pressure_pre_ms,1.5057920199999999,ms
2,4,1,S2,k2_pair04_o1_S2,collision_pool_ms,0.88576000899999996,ms
2,4,1,S2,k2_pair04_o1_S2,relax_ms,10.9813762,ms
2,4,1,S2,k2_pair04_o1_S2,track_ms,3.99923217,ms
2,4,1,S2,k2_pair04_o1_S2,bin_post_ms,0.38912001299999999,ms
2,4,1,S2,k2_pair04_o1_S2,moments_ms,1.9046879999999999,ms
2,4,1,S2,k2_pair04_o1_S2,pressure_post_ms,1.5493119950000001,ms
2,4,1,S2,k2_pair04_o1_S2,compaction_ms,4.2449920150000002,ms
2,4,1,S2,k2_pair04_o1_S2,boundary_ms,0.0255999994,ms
2,4,2,S1,k2_pair04_o2_S1,total_ms,25.68908785,ms
2,4,2,S1,k2_pair04_o2_S1,gas_flux_ms,0.3737599995,ms
2,4,2,S1,k2_pair04_o2_S1,eulerian_coupling_ms,0.105471998,ms
2,4,2,S1,k2_pair04_o2_S1,injection_ms,0.034304000449999997,ms
2,4,2,S1,k2_pair04_o2_S1,bin_pre_ms,0.028672000399999998,ms
2,4,2,S1,k2_pair04_o2_S1,pressure_pre_ms,1.50784004,ms
2,4,2,S1,k2_pair04_o2_S1,collision_pool_ms,0.75264000900000005,ms
2,4,2,S1,k2_pair04_o2_S1,relax_ms,10.92095995,ms
2,4,2,S1,k2_pair04_o2_S1,track_ms,3.9731199750000004,ms
2,4,2,S1,k2_pair04_o2_S1,bin_post_ms,0.37895999850000001,ms
2,4,2,S1,k2_pair04_o2_S1,moments_ms,1.6204800050000001,ms
2,4,2,S1,k2_pair04_o2_S1,pressure_post_ms,1.5508480100000002,ms
2,4,2,S1,k2_pair04_o2_S1,compaction_ms,4.2188801799999993,ms
2,4,2,S1,k2_pair04_o2_S1,boundary_ms,0.0255999994,ms
2,5,1,S1,k2_pair05_o1_S1,total_ms,25.723392499999999,ms
2,5,1,S1,k2_pair05_o1_S1,gas_flux_ms,0.36556799699999998,ms
2,5,1,S1,k2_pair05_o1_S1,eulerian_coupling_ms,0.105471998,ms
2,5,1,S1,k2_pair05_o1_S1,injection_ms,0.0337920003,ms
2,5,1,S1,k2_pair05_o1_S1,bin_pre_ms,0.020479999499999998,ms
2,5,1,S1,k2_pair05_o1_S1,pressure_pre_ms,1.5083520400000001,ms
2,5,1,S1,k2_pair05_o1_S1,collision_pool_ms,0.75878399600000002,ms
2,5,1,S1,k2_pair05_o1_S1,relax_ms,10.923519599999999,ms
2,5,1,S1,k2_pair05_o1_S1,track_ms,3.9802880250000001,ms
2,5,1,S1,k2_pair05_o1_S1,bin_post_ms,0.37942400600000004,ms
2,5,1,S1,k2_pair05_o1_S1,moments_ms,1.6327680349999998,ms
2,5,1,S1,k2_pair05_o1_S1,pressure_post_ms,1.551872015,ms
2,5,1,S1,k2_pair05_o1_S1,compaction_ms,4.2148480399999997,ms
2,5,1,S1,k2_pair05_o1_S1,boundary_ms,0.0255999994,ms
2,5,2,S2,k2_pair05_o2_S2,total_ms,25.97222425,ms
2,5,2,S2,k2_pair05_o2_S2,gas_flux_ms,0.33331199,ms
2,5,2,S2,k2_pair05_o2_S2,eulerian_coupling_ms,0.104447998,ms
2,5,2,S2,k2_pair05_o2_S2,injection_ms,0.033280000099999998,ms
2,5,2,S2,k2_pair05_o2_S2,bin_pre_ms,0.084543999300000006,ms
2,5,2,S2,k2_pair05_o2_S2,pressure_pre_ms,1.50835198,ms
2,5,2,S2,k2_pair05_o2_S2,collision_pool_ms,0.88729602100000005,ms
2,5,2,S2,k2_pair05_o2_S2,relax_ms,10.908159699999999,ms
2,5,2,S2,k2_pair05_o2_S2,track_ms,4.01561594,ms
2,5,2,S2,k2_pair05_o2_S2,bin_post_ms,0.38963200200000003,ms
2,5,2,S2,k2_pair05_o2_S2,moments_ms,1.8897919650000001,ms
2,5,2,S2,k2_pair05_o2_S2,pressure_post_ms,1.5559680450000002,ms
2,5,2,S2,k2_pair05_o2_S2,compaction_ms,4.2137601350000002,ms
2,5,2,S2,k2_pair05_o2_S2,boundary_ms,0.0255999994,ms
4,1,1,S1,k4_pair01_o1_S1,total_ms,27.630080249999999,ms
4,1,1,S1,k4_pair01_o1_S1,gas_flux_ms,0.38451200699999999,ms
4,1,1,S1,k4_pair01_o1_S1,eulerian_coupling_ms,0.103423998,ms
4,1,1,S1,k4_pair01_o1_S1,injection_ms,0.03225599975,ms
4,1,1,S1,k4_pair01_o1_S1,bin_pre_ms,0.020991999649999999,ms
4,1,1,S1,k4_pair01_o1_S1,pressure_pre_ms,1.86419201,ms
4,1,1,S1,k4_pair01_o1_S1,collision_pool_ms,0.96460801350000003,ms
4,1,1,S1,k4_pair01_o1_S1,relax_ms,10.718208349999999,ms
4,1,1,S1,k4_pair01_o1_S1,track_ms,3.951103925,ms
4,1,1,S1,k4_pair01_o1_S1,bin_post_ms,0.38195198800000002,ms
4,1,1,S1,k4_pair01_o1_S1,moments_ms,1.86675203,ms
4,1,1,S1,k4_pair01_o1_S1,pressure_post_ms,1.98963201,ms
4,1,1,S1,k4_pair01_o1_S1,compaction_ms,5.2679679400000001,ms
4,1,1,S1,k4_pair01_o1_S1,boundary_ms,0.0255999994,ms
4,1,2,S2,k4_pair01_o2_S2,total_ms,27.780608149999999,ms
4,1,2,S2,k4_pair01_o2_S2,gas_flux_ms,0.377360001,ms
4,1,2,S2,k4_pair01_o2_S2,eulerian_coupling_ms,0.10239999700000001,ms
4,1,2,S2,k4_pair01_o2_S2,injection_ms,0.0337920003,ms
4,1,2,S2,k4_pair01_o2_S2,bin_pre_ms,0.09684800360000001,ms
4,1,2,S2,k4_pair01_o2_S2,pressure_pre_ms,1.8846720449999999,ms
4,1,2,S2,k4_pair01_o2_S2,collision_pool_ms,0.88063999999999998,ms
4,1,2,S2,k4_pair01_o2_S2,relax_ms,10.737152099999999,ms
4,1,2,S2,k4_pair01_o2_S2,track_ms,3.95980811,ms
4,1,2,S2,k4_pair01_o2_S2,bin_post_ms,0.39168000199999997,ms
4,1,2,S2,k4_pair01_o2_S2,moments_ms,1.8918399799999999,ms
4,1,2,S2,k4_pair01_o2_S2,pressure_post_ms,1.99219203,ms
4,1,2,S2,k4_pair01_o2_S2,compaction_ms,5.2899839899999996,ms
4,1,2,S2,k4_pair01_o2_S2,boundary_ms,0.026623999700000001,ms
4,2,1,S2,k4_pair02_o1_S2,total_ms,27.886080749999998,ms
4,2,1,S2,k4_pair02_o1_S2,gas_flux_ms,0.37171201399999998,ms
4,2,1,S2,k4_pair02_o1_S2,eulerian_coupling_ms,0.103423998,ms
4,2,1,S2,k4_pair02_o1_S2,injection_ms,0.032767999899999997,ms
4,2,1,S2,k4_pair02_o1_S2,bin_pre_ms,0.097791999599999999,ms
4,2,1,S2,k4_pair02_o1_S2,pressure_pre_ms,1.8772000100000001,ms
4,2,1,S2,k4_pair02_o1_S2,collision_pool_ms,0.88422399750000003,ms
4,2,1,S2,k4_pair02_o1_S2,relax_ms,10.841599949999999,ms
4,2,1,S2,k4_pair02_o1_S2,track_ms,4.0104959000000004,ms
4,2,1,S2,k4_pair02_o1_S2,bin_post_ms,0.38963200200000003,ms
4,2,1,S2,k4_pair02_o1_S2,moments_ms,1.86675203,ms
4,2,1,S2,k4_pair02_o1_S2,pressure_post_ms,2.0034559949999999,ms
4,2,1,S2,k4_pair02_o1_S2,compaction_ms,5.31200004,ms
4,2,1,S2,k4_pair02_o1_S2,boundary_ms,0.0255999994,ms
4,2,2,S1,k4_pair02_o2_S1,total_ms,27.639216400000002,ms
4,2,2,S1,k4_pair02_o2_S1,gas_flux_ms,0.30259199449999996,ms
4,2,2,S1,k4_pair02_o2_S1,eulerian_coupling_ms,0.10239999700000001,ms
4,2,2,S1,k4_pair02_o2_S1,injection_ms,0.032767999899999997,ms
4,2,2,S1,k4_pair02_o2_S1,bin_pre_ms,0.019455999099999999,ms
4,2,2,S1,k4_pair02_o2_S1,pressure_pre_ms,1.872384015,ms
4,2,2,S1,k4_pair02_o2_S1,collision_pool_ms,0.96204799399999996,ms
4,2,2,S1,k4_pair02_o2_S1,relax_ms,10.793984399999999,ms
4,2,2,S1,k4_pair02_o2_S1,track_ms,3.93881595,ms
4,2,2,S1,k4_pair02_o2_S1,bin_post_ms,0.38092800999999998,ms
4,2,2,S1,k4_pair02_o2_S1,moments_ms,1.86163199,ms
4,2,2,S1,k4_pair02_o2_S1,pressure_post_ms,1.9911680199999999,ms
4,2,2,S1,k4_pair02_o2_S1,compaction_ms,5.2986879350000002,ms
4,2,2,S1,k4_pair02_o2_S1,boundary_ms,0.0251519997,ms
4,3,1,S1,k4_pair03_o1_S1,total_ms,27.7913599,ms
4,3,1,S1,k4_pair03_o1_S1,gas_flux_ms,0.33023999650000002,ms
4,3,1,S1,k4_pair03_o1_S1,eulerian_coupling_ms,0.100863997,ms
4,3,1,S1,k4_pair03_o1_S1,injection_ms,0.032767999899999997,ms
4,3,1,S1,k4_pair03_o1_S1,bin_pre_ms,0.019455999099999999,ms
4,3,1,S1,k4_pair03_o1_S1,pressure_pre_ms,1.8671680099999999,ms
4,3,1,S1,k4_pair03_o1_S1,collision_pool_ms,0.96358400550000001,ms
