multiplier,particle_count_initial,state,metric,median,q1,q3,ci95_low,ci95_high
1250,9476250,L1,injection_fraction,2.2734709770187058e-05,2.2734709770187058e-05,2.2734709770187058e-05,2.273470977018706e-05,2.273470977018706e-05
1250,9476250,L1,occupancy_cv,1.9750248044263383,1.9750247511051842,1.9750248044263383,1.9750247511051842,1.9750248044263388
1250,9476250,L1,occupancy_i2,4.900723405926877,4.900723195375432,4.900723405926877,4.900723195375432,4.900723405926877
1250,9476250,L1,occupancy_p99,11250.0,11250.0,11250.0,11250.0,11250.0
1250,9476250,L1,occupancy_max,28746.0,28746.0,28746.0,28746.0,28746.0
1250,9476250,L1,heavy_cell_fraction,0.40151315789473685,0.40151315789473685,0.40151315789473685,0.40151315789473685,0.40151315789473685
1250,9476250,L1,heavy_particle_fraction,0.9999195443701505,0.999919491753249,0.9999195969870522,0.9999194391363473,0.9999196496039536
1250,9476250,L1,heavy_task_count_estimate,11095.0,11095.0,11095.0,11095.0,11095.0
1250,9476250,E1,total_ms,55.6574726,55.382528300000004,55.721473700000004,55.174144749999996,55.869440100000006
1250,9476250,E1,gas_flux_ms,0.4367360025,0.399359986,0.455680013,0.398335993,0.4705280065000001
1250,9476250,E1,eulerian_coupling_ms,0.130048007,0.129536003,0.1305600035,0.129023999,0.13158399650000002
1250,9476250,E1,injection_ms,0.0665600002,0.06656000014999999,0.06707200035,0.0655359998,0.06707200035000001
1250,9476250,E1,bin_pre_ms,0.9472,0.9466879960000001,0.948224008,0.9456639885,0.950272024
1250,9476250,E1,pressure_pre_ms,3.55686402,3.549696085,3.55891192,3.54457605,3.5609599349999996
1250,9476250,E1,collision_pool_ms,1.686015965,1.68550396,1.687039975,1.68140805,1.688575985
1250,9476250,E1,relax_ms,19.9306564,19.728896149999997,20.014592200000003,19.683839799999998,20.0171518
1250,9476250,E1,track_ms,11.07353595,10.90303995,11.13036825,10.89638425,11.158527849999999
1250,9476250,E1,bin_post_ms,0.943104029,0.941568017,0.944127977,0.941568017,0.9456639885
1250,9476250,E1,moments_ms,4.2521598350000005,4.240383865,4.267008065000001,4.235264065000001,4.283391955
1250,9476250,E1,pressure_post_ms,3.56454396,3.56044793,3.569152,3.5578879150000007,3.5783680650000003
1250,9476250,E1,compaction_ms,8.919552325,8.908799649999999,8.93132782,8.888831615,8.93286419
1250,9476250,E1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.025679999949999997,0.0266239997
1250,9476250,E1,particle_count,9497351.0,9497351.0,9497351.0,9497351.0,9497351.0
1250,9476250,E1,base_particle_count,9497494.0,9497494.0,9497494.0,9497494.0,9497494.0
1250,9476250,E1,injected_particle_count,216.0,216.0,216.0,216.0,216.0
1250,9476250,E1,removed_particle_count,2.0,2.0,2.0,2.0,2.0
1250,9476250,E1,injection_fraction,2.2734709770187058e-05,2.2734709770187058e-05,2.2734709770187058e-05,2.273470977018706e-05,2.273470977018706e-05
1250,9476250,E1,occupancy_cv,1.9750247511051842,1.975024617962314,1.9750248044263383,1.97502456464115,1.9750248044263388
1250,9476250,E1,occupancy_i2,4.900723195375432,4.900722669628728,4.900723405926877,4.900722459077284,4.900723405926877
1250,9476250,E1,occupancy_p99,11250.0,11250.0,11250.0,11250.0,11250.0
1250,9476250,E1,occupancy_max,28746.0,28746.0,28746.0,28746.0,28746.0
1250,9476250,E1,heavy_cell_fraction,0.40151315789473685,0.40151315789473685,0.40151315789473685,0.40151315789473685,0.40151315789473685
1250,9476250,E1,heavy_particle_fraction,0.9999198074546586,0.9999196496039537,0.9999199126884617,0.9999193865194458,0.9999199653053633
1250,9476250,E1,heavy_task_count_estimate,11095.0,11095.0,11095.0,11095.0,11095.0
1250,9476250,S1,total_ms,54.67289545,54.30937575,54.71232035,54.17313575000001,54.7502079
1250,9476250,S1,gas_flux_ms,0.4254720065,0.424960002,0.4331520055,0.388096005,0.439807996
1250,9476250,S1,eulerian_coupling_ms,0.1305600035,0.129023999,0.1305600035,0.129023999,0.13056000350000002
1250,9476250,S1,injection_ms,0.0665600002,0.0655359998,0.06707200035,0.06502399964999998,0.06707200035000001
1250,9476250,S1,bin_pre_ms,0.0255999994,0.0255999994,0.0255999994,0.0255999994,0.0255999994
1250,9476250,S1,pressure_pre_ms,3.571200015,3.5630079500000003,3.586048125,3.5584479549999997,3.5870720149999995
1250,9476250,S1,collision_pool_ms,1.55648005,1.5554560450000001,1.55699199,1.549312,1.5580160050000003
1250,9476250,S1,relax_ms,19.7857285,19.742719649999998,19.8650885,19.715071700000003,19.92294405
1250,9476250,S1,track_ms,11.0074878,10.9107199,11.0438399,10.8533759,11.054592150000001
1250,9476250,S1,bin_post_ms,0.940032005,0.940032005,0.941056013,0.9395200015,0.9420800210000001
1250,9476250,S1,moments_ms,4.279807805,4.23935986,4.283904075000001,4.237823965000001,4.295679810000001
1250,9476250,S1,pressure_post_ms,3.7125119,3.71097589,3.7150719150000002,3.69971204,3.726848005
1250,9476250,S1,compaction_ms,8.918047905,8.911872385,8.922623635,8.90419197,8.949759959999998
1250,9476250,S1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.026111999549999997,0.0266239997
1250,9476250,S1,particle_count,9497351.0,9497351.0,9497351.0,9497351.0,9497351.0
1250,9476250,S1,base_particle_count,9497494.0,9497494.0,9497494.0,9497494.0,9497494.0
1250,9476250,S1,injected_particle_count,216.0,216.0,216.0,216.0,216.0
1250,9476250,S1,removed_particle_count,2.0,2.0,2.0,2.0,2.0
1250,9476250,S1,injection_fraction,2.2734709770187058e-05,2.2734709770187058e-05,2.2734709770187058e-05,2.273470977018706e-05,2.273470977018706e-05
1250,9476250,S1,occupancy_cv,1.9750247511051842,1.9750247511051842,1.9750247511051842,1.9750247511051842,1.9750248044263388
1250,9476250,S1,occupancy_i2,4.900723195375432,4.900723195375432,4.900723195375432,4.900723195375432,4.900723405926877
1250,9476250,S1,occupancy_p99,11250.0,11250.0,11250.0,11250.0,11250.0
1250,9476250,S1,occupancy_max,28746.0,28746.0,28746.0,28746.0,28746.0
1250,9476250,S1,heavy_cell_fraction,0.40151315789473685,0.40151315789473685,0.40151315789473685,0.40151315789473685,0.40151315789473685
1250,9476250,S1,heavy_particle_fraction,0.9999193865194458,0.9999193865194458,0.999919491753249,0.9999193865194458,0.9999195969870522
1250,9476250,S1,heavy_task_count_estimate,11095.0,11095.0,11095.0,11095.0,11095.0
