state,metric,median,q1,q3,ci95_low,ci95_high,repeat_medians
E1,total_ms,38.5725441,38.568431849999996,38.58687975,38.55923080000001,38.685697600000005,"[38.5725441, 38.6856976, 38.568431849999996, 38.58687975, 38.5592308]"
E1,gas_flux_ms,3.84870398,3.84716797,3.8589440550000003,3.8343679899999996,3.8860800249999996,"[3.8589440550000003, 3.886080025, 3.83436799, 3.84870398, 3.84716797]"
E1,eulerian_coupling_ms,0.3763200045,0.375808001,0.376832008,0.37580800100000006,0.376832008,"[0.376832008, 0.376832008, 0.375808001, 0.3763200045, 0.375808001]"
E1,injection_ms,0.001024,0.001024,0.001024,0.0010240000000000002,0.0010240000000000002,"[0.001024, 0.001024, 0.001024, 0.001024, 0.001024]"
E1,bin_pre_ms,0.6149120029999999,0.6149120029999999,0.616447985,0.6149120029999999,0.6174719929999999,"[0.6149120029999999, 0.616447985, 0.617471993, 0.6149120029999999, 0.6149120029999999]"
E1,pressure_pre_ms,0.00307200011,0.00256000005,0.00307200011,0.00204799999,0.00307200011,"[0.00307200011, 0.00307200011, 0.00307200011, 0.00256000005, 0.00204799999]"
E1,collision_pool_ms,4.471807955,4.465152025,4.47231984,4.4625921250000005,4.492800000000001,"[4.4625921250000005, 4.4928, 4.465152025, 4.47231984, 4.471807955]"
E1,relax_ms,12.3125763,12.312064150000001,12.31308795,12.311615899999998,12.3135996,"[12.3135996, 12.31308795, 12.3125763, 12.3116159, 12.312064150000001]"
E1,track_ms,4.706304075,4.70579195,4.712960005,4.6986401099999995,4.7155361199999986,"[4.6986401099999995, 4.715536119999999, 4.70579195, 4.712960005, 4.706304075]"
E1,bin_post_ms,0.6036480070000001,0.603136003,0.6036480070000001,0.6000799834999999,0.603664011,"[0.603136003, 0.6036480070000001, 0.6000799835, 0.6036480070000001, 0.603664011]"
