factor,pair,order_in_pair,state,manuscript_state,run_id,restart_sha256,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms,particle_count,occupancy_mean,occupancy_cv,occupancy_p99,occupancy_max,heavy_threshold,heavy_cell_count,heavy_particle_count,heavy_particle_fraction,heavy_task_count_estimate
4,5,2,S1,S1,k4_pair05_o2_S1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.230207450000002,0.34764800949999997,0.098304003500000001,0.032767999899999997,0.019455999099999999,1.862656055,0.95743998850000001,10.488832,3.8307839650000002,0.375808001,1.8007040050000001,1.97838402,5.2551679599999996,0.024576000899999999,3831929,504.20118421052632,2.1111274404500557,4500,32000,0,0,0,0,0
4,5,3,E2,T2,k4_pair05_o3_E2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.698175450000001,0.34918400650000003,0.098304003500000001,0.032767999899999997,0.39014399100000002,1.9778559800000002,0.9712640050000001,10.488832499999999,3.83385599,0.38400000299999998,1.80480003,1.9691520300000001,5.3002240650000001,0.024576000899999999,3831929,504.20118421052632,2.1111271375275331,4500,32000,8448,20,221989,0.05792761104818106,43
4,5,4,E1,T1,k4_pair05_o4_E1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.810303699999999,0.3251200025,0.098304003500000001,0.031743999600000003,0.38195198800000002,1.99270397,1.12179202,10.489344150000001,3.83180809,0.376832008,1.8135039799999999,1.9743359700000001,5.2807681550000005,0.024576000899999999,3831929,504.20118421052632,2.111126950665688,4500,32000,0,0,0,0,0
8,1,1,E1,T1,k8_pair01_o1_E1,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,33.015296900000003,0.36096000699999997,0.099327996399999993,0.03225599975,0.38604798899999998,2.8308479800000002,1.6732159850000001,10.614799999999999,3.85638404,0.38297599599999999,2.6091519600000002,2.809344055,7.2898559600000006,0.024576000899999999,3875929,509.99065789473684,2.4721730817867593,4500,60999.5,0,0,0,0,0
8,1,2,E2,T2,k8_pair01_o2_E2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,31.69177625,0.35328000799999998,0.099327996399999993,0.032767999899999997,0.395264,2.82419193,0.98048001499999993,10.616320099999999,3.8604800699999999,0.38912001299999999,1.82169604,2.7811839550000004,7.2872960600000001,0.024576000899999999,3875929,509.99065789473684,2.4721732380508072,4500,60999.5,8512,15,229496,0.059202416067747191,38.5
8,1,3,S1,S1,k8_pair01_o3_S1,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,32.220159550000005,0.33843199899999998,0.098304003500000001,0.032767999899999997,0.018432000699999999,2.5953280899999998,1.368063985,10.6209278,3.8599680649999999,0.38297599599999999,2.6337280300000003,2.8078080399999998,7.3779199100000001,0.024639999499999999,3875929,509.99065789473684,2.472173235501895,4500,60999.5,0,0,0,0,0
8,1,4,S2,S2,k8_pair01_o4_S2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,30.878720299999998,0.34150400749999998,0.098815999949999997,0.03225599975,0.092672001599999998,2.5687040100000003,0.87808001049999995,10.619903600000001,3.8568960450000001,0.38912001299999999,1.822208045,2.752511975,7.211519955,0.024607999299999999,3875929,509.99065789473684,2.4721729797120617,4500,60999.5,8512,15,229496,0.059202416067747191,38.5
8,2,1,E2,T2,k8_pair02_o1_E2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,31.691263200000002,0.35123199199999999,0.098304003500000001,0.032624000649999998,0.396288007,2.86361599,0.98150402300000006,10.616319650000001,3.86099207,0.38963200200000003,1.833984015,2.8200960149999998,7.2657918949999996,0.024576000899999999,3875929,509.99065789473684,2.4721731845715649,4500,60999.5,8512,15,229496,0.059202416067747191,38.5
8,2,2,S1,S1,k8_pair02_o2_S1,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,32.33535955,0.38400000299999998,0.098304003500000001,0.03225599975,0.02764800005,2.5605120650000002,1.38393605,10.618880300000001,3.855872035,0.38246399200000003,2.616832015,2.8405760549999997,7.2826879,0.024592000099999997,3875929,509.99065789473684,2.4721729811599511,4500,60999.5,0,0,0,0,0
8,2,3,S2,S2,k8_pair02_o3_S2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,30.957056049999998,0.35123199199999999,0.098863996600000004,0.032767999899999997,0.094208002050000003,2.5717760350000001,0.87961599199999996,10.617856,3.8681600100000004,0.39014399100000002,1.820160035,2.7796479449999998,7.2965118899999997,0.024576000899999999,3875929,509.99065789473684,2.4721729282769691,4500,60999.5,8512,15,229496,0.059202416067747191,38.5
